,install_time,event_time,appsflyer_id,media_source,campaign,platform,event_name,event_revenue,event_revenue_usd
1290,2020-05-27 00:31:20,2020-06-01 03:47:19,1590539477819-1178619909154573195,bluestacks_int,DOZ_gp_CA,android,af_purchase,3.39,2.473932
1291,2020-04-04 02:19:47,2020-06-01 03:48:09,1585962956763-8942573,googleadwords_int,iOS US actions first_buy new,ios,af_purchase,6.99,6.99
1292,2020-05-23 21:13:58,2020-06-01 03:49:12,1590268435106-181052276457537300,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,59,8.640234
1293,2020-04-04 17:30:19,2020-06-01 03:52:15,1586015654416-7872295,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,7.99,7.99
1294,2020-05-30 15:33:34,2020-06-01 03:52:32,1590844058912-1081671,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,1220,11.329971
1295,2020-04-04 17:30:19,2020-06-01 03:53:14,1586015654416-7872295,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,0.99,0.99
1296,2020-02-02 14:54:55,2020-06-01 03:56:18,1580580421558-2346057788443466220,Facebook Ads,doz_ak_WW_m_18-40_purch_10$,android,af_purchase,36.99,41.18562
1297,2020-02-02 14:54:55,2020-06-01 03:58:25,1580580421558-2346057788443466220,Facebook Ads,doz_ak_WW_m_18-40_purch_10$,android,af_purchase,4.59,5.110624
1298,2020-04-04 17:30:19,2020-06-01 03:59:16,1586015654416-7872295,Facebook Ads,doz_ak_US_lkl-1%_m_18-40_purch_10$,ios,af_purchase,0.99,0.99
1299,2020-06-01 02:52:06,2020-06-01 04:06:23,1590979615504-8784392,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,299,4.262696
1300,2020-05-24 03:10:28,2020-06-01 04:11:18,1590289784540-6176297,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,1.99,2.468447
1301,2020-06-01 03:05:46,2020-06-01 04:14:18,1575553770171-5363278319403751086,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,33,4.930569
1302,2020-05-31 13:51:42,2020-06-01 04:16:12,1590933099435-6475020056581569215,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,21000,1.449475
1303,2020-06-01 02:52:06,2020-06-01 04:20:17,1590979615504-8784392,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,229,3.264252
1304,2020-06-01 02:52:06,2020-06-01 04:22:18,1590979615504-8784392,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,149,2.12422
1305,2020-06-01 02:52:06,2020-06-01 04:25:20,1590979615504-8784392,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,75,1.069238
1306,2020-06-01 04:05:40,2020-06-01 04:27:11,1590969524686-6410073,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,3.99,3.99
1307,2020-05-30 00:08:16,2020-06-08 03:51:09,1590797289827-4217067264925623554,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,android,af_purchase,30,1.008305
1308,2020-05-31 06:49:50,2020-06-08 03:58:07,1590899878369-1101375,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,12.99,9.056758
1309,2020-06-05 23:46:35,2020-06-08 03:59:11,1591400629019-8608199,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,10.99,10.99
1310,2020-06-07 20:54:55,2020-06-08 03:59:14,1591562966860-6748451,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_value-opt_all-in-1,ios,af_purchase,7.99,7.99
1311,2020-06-05 23:46:35,2020-06-08 04:00:10,1591400629019-8608199,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,34.99,34.99
1312,2020-06-07 05:33:08,2020-06-08 04:06:13,1591507979652-6977543155678207416,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,5,1.694915
1313,2020-05-19 23:23:14,2020-06-08 04:06:16,1589930593378-3212339287005246609,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,12.29,12.29
1314,2020-06-05 02:24:25,2020-06-08 04:09:15,1591323918759-8902700019086843435,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,129,1.883212
1315,2020-06-07 18:28:42,2020-06-08 04:18:05,1591554519723-5307614072873773955,restricted,,android,af_purchase,5.49,5.49
1316,2020-06-07 18:28:42,2020-06-08 04:19:04,1591554519723-5307614072873773955,restricted,,android,af_purchase,12.99,12.99
1317,2020-03-16 23:48:03,2020-06-08 04:22:07,1584399351748-1566950,googleadwords_int,iOS US actions first_buy new,ios,af_purchase,5.99,5.99
1318,2020-05-28 02:22:04,2020-06-08 04:24:33,1590632523352-1279247204048764954,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,android,af_purchase,16.79,16.79
1319,2020-05-19 23:23:14,2020-06-08 04:37:34,1589930593378-3212339287005246609,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,5.49,5.49
1320,2020-06-01 22:41:28,2020-06-08 04:39:13,1591051285617-6999348931887693046,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_value-opt_all-in-1,android,af_purchase,2.49,2.49
1321,2020-06-08 02:47:33,2020-06-08 04:46:12,1591573488279-3733692,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,2.99,2.084946
1322,2020-06-05 18:20:18,2020-06-08 04:53:04,1591381214876-3505572222505460519,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.29,1.29
1323,2020-06-05 18:20:18,2020-06-08 04:54:07,1591381214876-3505572222505460519,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.29,1.29
1324,2020-06-08 04:52:14,2020-06-08 04:57:22,1591583449250-2846429,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,2.99,2.99
1325,2020-06-05 18:20:18,2020-06-08 04:57:49,1591381214876-3505572222505460519,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.49,1.49
1326,2020-03-10 11:47:13,2020-06-08 04:58:11,1583840831010-7421091103415528623,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,89,1.29927
1327,2020-06-05 18:20:18,2020-06-08 05:00:11,1591381214876-3505572222505460519,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,0.99,0.99
1328,2020-02-17 18:05:54,2020-06-08 05:00:33,1581947051060-2155259551385268800,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,339,4.948905
1329,2020-02-17 18:05:54,2020-06-08 05:01:33,1581947051060-2155259551385268800,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,339,4.948905
1330,2020-06-07 07:11:53,2020-06-08 05:02:13,1591513909969-1009224057120731704,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,50,1.003543
1331,2020-02-17 18:05:54,2020-06-08 05:03:11,1581947051060-2155259551385268800,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,1999,29.182482
1332,2020-06-01 01:33:08,2020-06-08 05:03:31,1590975184264-3000716530967591548,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_campaign-opt_purch-opt,android,af_purchase,12.42,12.42
1333,2020-04-22 23:33:52,2020-06-08 05:13:52,1587594568710-9227022,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,5.99,5.99
1334,2020-05-24 01:42:37,2020-06-08 05:21:34,1590284314175-9226290,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,2.79,2.078105
1335,2020-06-07 21:22:30,2020-06-08 05:25:16,1591564947199-5833307237129814435,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,1.29,1.29
1336,2020-05-15 03:34:20,2020-06-08 05:25:27,1589507091578-1213793,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,29.99,29.99
1337,2020-05-28 14:24:28,2020-06-08 05:26:43,1590675866669-5034169477708251253,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt,android,af_purchase,1.69,1.69
1338,2020-06-06 17:53:47,2020-06-08 05:30:28,1591456378371-9495246,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,179,5.688906
1339,2020-06-06 02:57:09,2020-06-08 05:31:07,1591412224492-3297400132167908110,googleadwords_int,Android WW roas,android,af_purchase,36000,2.587087
1340,2020-06-06 17:53:47,2020-06-08 05:31:30,1591456378371-9495246,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,179,5.688906
1341,2020-02-10 10:49:35,2020-06-08 05:33:14,1581343733354-4323419,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,449,9.011053
1342,2020-06-06 17:53:47,2020-06-08 05:33:29,1591456378371-9495246,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,179,5.688906
1343,2020-02-10 10:49:35,2020-06-08 05:34:16,1581343733354-4323419,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,449,9.011812
1344,2020-05-18 23:10:37,2020-06-06 11:49:08,1589843236584-4249344,unityads_int,DOZ_US_UA_ios_phone_whitelist,ios,af_purchase,12.99,12.99
1345,2020-06-02 20:54:41,2020-06-06 11:49:28,1591129508239-3142404,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,4.48,3.216658
1346,2020-05-30 18:02:11,2020-06-06 11:50:16,1590851746385-0081476,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,2.29,2.585753
1347,2020-05-06 18:38:50,2020-06-06 11:50:18,1588449682541-1519784,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
1348,2020-06-06 11:17:24,2020-06-06 11:50:23,1591442242541-1434105147759178242,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,34.9,4.503139
1349,2020-06-02 12:00:23,2020-06-06 11:50:33,1591099219686-5796270957460521276,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,280,3.705444
1350,2020-06-02 12:00:23,2020-06-06 11:51:03,1591099219686-5796270957460521276,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,210,2.779083
1351,2020-02-17 22:36:10,2020-06-06 11:54:28,1581981143153-8555264,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,2,2.078246
1352,2020-06-04 22:40:37,2020-06-06 11:54:44,1591310433557-3027684420277838173,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,android,af_purchase,3.8,3.948667
1353,2020-05-03 19:33:57,2020-06-06 12:00:21,1588534433572-3595506409590482764,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,56.99,15.177384
1354,2020-05-29 18:11:41,2020-06-06 12:03:09,1590775897996-6234576008831506484,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_Andr_ad-set-opt_purch-opt_all-in-1,android,af_purchase,129,1.883487
1355,2020-04-02 13:50:56,2020-06-06 12:03:29,1585835455251-7207492301644402835,googleadwords_int,Android tier1 actions first_buy,android,af_purchase,1.39,1.760505
1356,2020-05-29 00:37:49,2020-06-06 12:08:08,1590712667080-9100687695126249257,Facebook Ads,DOZ_Andr_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,android,af_purchase,89,1.29946
1357,2020-02-15 03:57:21,2020-06-06 12:13:17,1581705558645-6476089,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,3.9,0.785431
1358,2020-04-02 00:06:31,2020-06-06 12:16:28,1585783197326-0783347,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,2.29,2.585753
1359,2020-04-09 00:19:12,2020-06-06 12:19:19,1586391549727-7970017952790185415,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,78,1.565782
1360,2020-05-23 21:36:58,2020-06-06 12:21:23,1590259207758-4418822,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,6.99,7.892758
1361,2020-06-05 10:19:27,2020-06-06 12:26:26,1591346094242-4447624,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,75,1.09505
1362,2020-05-25 14:01:16,2020-06-06 12:27:09,1590409171958-0584435,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,8.99,10.151058
1363,2020-05-07 16:32:28,2020-06-06 12:29:21,1588869017835-5896447,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,2.520436
1364,2020-05-23 23:46:55,2020-06-06 12:30:32,1590277219826-3816713,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,2.99,2.083492
1365,2020-06-02 19:29:42,2020-06-06 12:31:24,1591123984084-6701010,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,1.99,1.99
1366,2020-06-05 06:51:48,2020-06-06 12:33:04,1591339904725-4822092247393910881,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,2.69,3.037413
1367,2020-05-12 21:13:26,2020-06-06 12:36:24,1589316704382-1625468,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,5.99,7.586638
1368,2020-06-04 22:57:39,2020-06-06 12:42:30,1591311456921-3279781880551142139,unityads_int,DOZ_US_UA_andr_whitelist,android,af_purchase,9.99,9.99
1369,2020-06-04 15:00:26,2020-06-06 12:43:12,1591282896357-9068322369878963593,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,4.49,4.49
1370,2020-06-01 04:05:40,2020-06-06 12:43:23,1590969524686-6410073,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,6.99,6.99
1371,2020-06-01 04:05:40,2020-06-06 12:45:23,1590969524686-6410073,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt,ios,af_purchase,4.99,4.99
1372,2020-05-29 09:39:18,2020-06-06 12:46:30,1590745155046-6343581131854313739,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,299,4.365601
1373,2020-05-29 09:39:18,2020-06-06 12:47:54,1590745155046-6343581131854313739,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,299,4.365601
1374,2020-05-29 09:39:18,2020-06-06 12:49:32,1590745155046-6343581131854313739,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,299,4.365601
1375,2020-05-29 09:39:18,2020-06-06 12:50:40,1590745155046-6343581131854313739,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,299,4.365601
1376,2020-05-29 09:39:18,2020-06-06 12:51:09,1590745155046-6343581131854313739,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,129,1.883487
1377,2020-03-18 10:56:45,2020-06-06 12:51:35,1584510149644-4845104,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,158,20.386702
1378,2020-06-04 20:16:15,2020-06-06 12:54:27,1591294935124-5471682,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,11,11.430353
1379,2020-06-06 08:46:28,2020-06-06 12:54:35,1591428268704-0524874,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,3.49,3.940733
1380,2020-05-24 08:08:41,2020-06-06 12:56:05,1590301111526-7645684,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,1.09,1.230773
1381,2020-06-04 11:50:05,2020-06-06 12:57:16,1591186240982-9411121,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,5.99,5.99
1382,2020-05-30 18:02:11,2020-06-06 12:59:25,1590851746385-0081476,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,1.09,1.230773
1383,2020-06-04 11:50:05,2020-06-06 13:01:16,1591186240982-9411121,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,2.99,2.99
1384,2020-05-13 20:44:47,2020-06-06 13:01:56,1589321701568-3979686,restricted,,ios,af_purchase,8.49,6.325577
1385,2020-06-06 12:22:39,2020-06-06 13:04:23,1591446158443-4931800730012778868,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,android,af_purchase,4.19,4.731138
1386,2020-05-13 20:44:47,2020-06-06 13:04:30,1589321701568-3979686,restricted,,ios,af_purchase,8.49,6.325577
1387,2020-06-04 15:29:47,2020-06-06 13:04:35,1591206303136-3419097,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,3.49,3.940733
1388,2020-05-31 07:25:32,2020-06-06 13:09:24,1590909551826-1835694,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,25,2.722493
1389,2020-06-03 17:16:41,2020-06-06 13:12:15,1591204317278-1927874,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_campaign-opt_purch-opt,ios,af_purchase,2.99,2.99
1390,2020-03-26 18:06:56,2020-06-06 13:15:15,1585204378529-1173002,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,699,10.205869
1391,2020-05-27 23:28:30,2020-06-04 19:57:09,1590600530391-2548251,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
1392,2020-05-26 06:49:44,2020-06-04 19:57:19,1590475771546-5294396609911964975,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,1.49,1.49
1393,2020-06-04 05:16:06,2020-06-04 20:00:06,1591246593686-7537287,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_all-OS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,299,4.320759
1394,2020-05-27 23:28:30,2020-06-04 20:00:08,1590600530391-2548251,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,1.99,1.99
1395,2020-05-29 01:21:18,2020-06-04 20:06:30,1590688094777-9204652,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,12.99,1.923561
1396,2020-05-28 23:15:32,2020-06-04 20:07:06,1590707128973-6681787,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,3.99,3.99
1397,2020-06-01 02:47:06,2020-06-04 20:12:15,1590966405959-5777809,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,24.99,24.99
1398,2020-06-01 02:47:06,2020-06-04 20:17:17,1590966405959-5777809,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_campaign-opt_purch-opt,ios,af_purchase,15.99,15.99
1399,2020-04-01 22:47:24,2020-06-04 20:19:19,1585781132506-1949261,googleadwords_int,iOS US actions first_buy new,ios,af_purchase,1.99,1.99
1400,2020-05-31 07:42:44,2020-06-04 20:19:24,1590910961891-4652861218110616518,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt,android,af_purchase,399,5.765829
1401,2020-05-30 09:07:14,2020-06-04 20:21:15,1590733704672-5908315,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_campaign-opt_purch-opt,ios,af_purchase,99,1.98076
1402,2020-06-01 11:19:46,2020-06-04 20:21:33,1591006854507-2058334,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,7.99,9.054902
1403,2020-05-31 02:09:21,2020-06-04 20:24:07,1590890455311-7173169,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,1.99,1.99
1404,2020-05-30 22:23:40,2020-06-04 20:24:38,1590713340232-9840220,unityads_int,DOZ_US_UA_ios_tablet_whitelist,ios,af_purchase,2.99,2.99
1405,2020-06-01 11:19:46,2020-06-04 20:25:04,1591006854507-2058334,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,6.99,7.921622
1406,2020-05-19 22:43:57,2020-06-04 20:25:33,1589928220536-1118588448375631390,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,2.49,2.49
1407,2020-05-19 22:43:57,2020-06-04 20:25:34,1589928220536-1118588448375631390,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,5.99,5.99
1408,2020-05-19 15:35:28,2020-06-04 20:27:07,1589873046068-1788454,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,459,6.632871
1409,2020-06-03 17:58:14,2020-06-04 20:32:09,1591201307659-2657384,Facebook Ads,doz_ak_WW_lkl-1%_m_18-40_purch_10$,ios,af_purchase,3.49,3.955145
1410,2020-05-29 22:20:42,2020-06-04 20:32:13,1590450685601-6173373,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,6.99,6.99
1411,2020-05-23 14:34:20,2020-06-04 20:41:32,1590241090194-1820369,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,27.99,31.720488
1412,2020-01-11 21:00:25,2020-06-04 20:42:28,1578774476141-3864660133535890373,googleadwords_int,DOZ_Android_UAC_Action_first_buy_WW,android,af_purchase,239,3.453717
1413,2020-05-23 14:34:20,2020-06-04 20:44:08,1590241090194-1820369,Facebook Ads,DOZ_iOS_lkl-1_purch_180d_iOS_ad-set-opt_purch-opt_all-in-1,ios,af_purchase,18.99,21.520974
1414,2020-05-27 10:42:57,2020-06-04 20:45:29,1590571941598-0439064,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,149,2.153154
1415,2020-05-31 14:16:03,2020-06-04 20:46:21,1590934541535-6827909200761491389,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_ad-set-opt_purch-opt_all-in-1,android,af_purchase,5100,6.614786
1416,2020-05-27 10:42:57,2020-06-04 20:46:30,1590571941598-0439064,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_purch-opt,ios,af_purchase,149,2.152551
1417,2020-03-29 12:52:27,2020-06-04 20:52:35,1584983182039-8387120,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,11.99,8.876524
1418,2019-12-29 00:26:13,2020-06-04 20:53:27,1577575440400-1635968788664509440,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,99,4.51936
1419,2020-06-04 01:08:30,2020-06-04 20:57:12,1591232912193-7058703428519639249,Facebook Ads,doz_ak_andr_WW_lkl_1%_m_18-40_purch_10$,android,af_purchase,6.49,4.503867
1420,2020-02-29 01:05:22,2020-06-04 21:00:27,1582915763174-1114060,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,39,1.777211
1421,2020-05-24 08:52:21,2020-06-04 21:03:11,1590310339318-4863770879492431385,Facebook Ads,DOZ_Andr_lkl-1_purch_val-based_campaign-opt_purch-opt,android,af_purchase,13.99,15.849028
1422,2020-02-29 01:05:22,2020-06-04 21:03:21,1582915763174-1114060,googleadwords_int,iOS WW actions first_buy,ios,af_purchase,79,3.599991
1423,2020-05-26 16:39:22,2020-06-04 21:10:36,1590511150520-8938867169244140559,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.69,1.69
1424,2020-05-26 16:39:22,2020-06-04 21:12:07,1590511150520-8938867169244140559,Facebook Ads,doz_ak_andr_Tier-1_lkl_1%_m_18-40_purch_10$,android,af_purchase,1.49,1.49
1425,2020-05-31 08:35:55,2020-06-04 21:13:46,1590913794576-5495279,Facebook Ads,DOZ_iOS_lkl-1_purch_val-based_ad-set-opt_value-opt_all-in-1,ios,af_purchase,699,10.098208
1426,2020-03-29 12:52:27,2020-06-04 21:15:15,1584983182039-8387120,googleadwords_int,iOS WW actions first_buy -county,ios,af_purchase,23.99,17.760451
